holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,time,month,year,day
True,256.8,0.0,0.0,90,Mist,mist,2013-02-17 07:00:00,962,7,2,2013,Sunday
True,270.15,0.0,0.0,90,Haze,haze,2017-12-17 20:00:00,2486,20,12,2017,Sunday
True,256.35,0.0,0.0,90,Snow,light snow,2017-12-25 03:00:00,349,3,12,2017,Monday
True,262.33,0.0,0.0,1,Clear,sky is clear,2012-11-25 01:00:00,689,1,11,2012,Sunday
True,257.77,0.0,0.0,64,Clouds,broken clouds,2013-12-12 06:00:00,5366,6,12,2013,Thursday
True,287.7,0.0,0.0,75,Smoke,smoke,2016-05-07 03:00:00,420,3,5,2016,Saturday
True,281.195,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 19:00:00,3512,19,10,2016,Thursday
True,262.67,0.0,0.0,75,Clouds,broken clouds,2014-03-26 06:00:00,5705,6,3,2014,Wednesday
True,301.43,0.0,0.0,40,Clouds,scattered clouds,2018-07-31 15:00:00,5722,15,7,2018,Tuesday
True,295.32,0.0,0.0,40,Clouds,scattered clouds,2015-07-09 21:00:00,3361,21,7,2015,Thursday
True,265.93,0.0,0.0,40,Mist,mist,2013-01-09 02:00:00,271,2,1,2013,Wednesday
True,274.3,0.0,0.0,1,Clear,sky is clear,2016-11-21 18:00:00,3937,18,11,2016,Monday
True,276.79,0.0,0.0,90,Mist,mist,2016-03-09 12:00:00,5099,12,3,2016,Wednesday
True,293.14,0.0,0.0,1,Clear,sky is clear,2018-06-03 17:00:00,4262,17,6,2018,Sunday
True,295.6,0.0,0.0,75,Drizzle,light intensity drizzle,2017-06-14 01:00:00,408,1,6,2017,Wednesday
True,296.53,0.0,0.0,1,Mist,mist,2016-09-05 23:00:00,920,23,9,2016,Monday
True,289.49,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-04-15 19:00:00,3483,19,4,2017,Saturday
True,290.83,0.0,0.0,1,Clear,sky is clear,2013-09-13 11:00:00,5204,11,9,2013,Friday
True,271.07,0.0,0.0,90,Clouds,overcast clouds,2014-03-15 13:00:00,4734,13,3,2014,Saturday
True,274.65,0.0,0.0,90,Mist,mist,2017-01-22 07:00:00,1488,7,1,2017,Sunday
True,287.8,0.0,0.0,1,Clear,sky is clear,2014-07-17 01:00:00,451,1,7,2014,Thursday
True,271.45,0.0,0.0,90,Snow,heavy snow,2013-04-13 03:00:00,351,3,4,2013,Saturday
True,274.4,0.0,0.0,1,Clear,sky is clear,2016-11-09 02:00:00,346,2,11,2016,Wednesday
True,294.74,0.0,0.0,76,Mist,mist,2014-07-12 08:00:00,2803,8,7,2014,Saturday
True,295.28,0.0,0.0,75,Mist,mist,2018-07-19 10:00:00,4492,10,7,2018,Thursday
True,286.08,0.0,0.0,90,Rain,moderate rain,2017-08-03 11:00:00,4693,11,8,2017,Thursday
True,294.16,0.81,0.0,92,Mist,mist,2014-06-19 19:00:00,3378,19,6,2014,Thursday
True,304.15,0.0,0.0,75,Clouds,broken clouds,2018-07-11 18:00:00,4568,18,7,2018,Wednesday
True,282.82,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 11:00:00,3662,11,10,2012,Sunday
True,272.88,0.0,0.0,20,Clouds,few clouds,2018-03-12 00:00:00,528,0,3,2018,Monday
True,296.77,0.0,0.0,1,Clear,sky is clear,2014-08-04 20:00:00,3048,20,8,2014,Monday
True,265.5,0.0,0.0,90,Snow,light snow,2015-12-18 00:00:00,705,0,12,2015,Friday
True,275.29,0.0,0.0,90,Mist,mist,2018-01-10 19:00:00,2986,19,1,2018,Wednesday
True,273.34,0.0,0.0,1,Mist,mist,2017-03-28 05:00:00,2734,5,3,2017,Tuesday
True,275.02,0.25,0.0,90,Rain,light rain,2014-03-18 16:00:00,6309,16,3,2014,Tuesday
True,272.87,0.0,0.0,90,Snow,snow,2013-03-16 09:00:00,3570,9,3,2013,Saturday
True,260.42,0.0,0.0,1,Clear,sky is clear,2017-01-03 17:00:00,5854,17,1,2017,Tuesday
True,275.72,0.0,0.0,90,Clouds,overcast clouds,2016-03-10 00:00:00,585,0,3,2016,Thursday
True,248.07,0.0,0.0,1,Clear,sky is clear,2018-01-01 05:00:00,434,5,1,2018,Monday
True,258.22,0.0,0.0,1,Clear,sky is clear,2017-01-15 10:00:00,3027,10,1,2017,Sunday
True,274.69,0.0,0.0,90,Rain,moderate rain,2017-12-04 21:00:00,2150,21,12,2017,Monday
True,266.6,0.0,0.0,90,Snow,light snow,2015-12-18 12:00:00,5451,12,12,2015,Friday
True,289.75,0.0,0.0,5,Clear,sky is clear,2017-06-17 07:00:00,2016,7,6,2017,Saturday
True,280.16,0.0,0.0,1,Clear,sky is clear,2013-05-12 22:00:00,1581,22,5,2013,Sunday
True,257.57,0.0,0.0,90,Clouds,overcast clouds,2012-12-27 05:00:00,2085,5,12,2012,Thursday
True,295.95,0.0,0.0,1,Clear,sky is clear,2017-06-03 05:00:00,672,5,6,2017,Saturday
True,294.61,0.0,0.0,75,Rain,heavy intensity rain,2018-07-01 05:00:00,529,5,7,2018,Sunday
True,281.81,0.0,0.0,1,Clear,sky is clear,2013-11-15 18:00:00,5231,18,11,2013,Friday
True,277.86,0.0,0.0,75,Clouds,broken clouds,2017-10-25 04:00:00,921,4,10,2017,Wednesday
True,274.82,0.0,0.0,75,Mist,mist,2017-11-02 04:00:00,820,4,11,2017,Thursday
True,286.69,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-21 21:00:00,3030,21,10,2017,Saturday
True,273.92,0.0,0.0,90,Mist,mist,2018-03-27 05:00:00,2781,5,3,2018,Tuesday
True,290.19,0.0,0.0,1,Clear,sky is clear,2015-08-04 23:00:00,2327,23,8,2015,Tuesday
True,289.75,0.0,0.0,90,Drizzle,drizzle,2017-05-17 04:00:00,832,4,5,2017,Wednesday
True,292.44,0.0,0.0,90,Drizzle,drizzle,2018-07-19 19:00:00,3419,19,7,2018,Thursday
True,276.72,0.0,0.0,90,Thunderstorm,thunderstorm,2018-04-13 11:00:00,5233,11,4,2018,Friday
True,273.77,0.0,0.0,90,Mist,mist,2013-02-14 20:00:00,2909,20,2,2013,Thursday
True,269.84,0.0,0.0,90,Clouds,overcast clouds,2013-03-27 06:00:00,5587,6,3,2013,Wednesday
True,283.27,0.0,0.0,90,Haze,haze,2017-04-03 12:00:00,4664,12,4,2017,Monday
True,296.39,0.0,0.0,1,Clear,sky is clear,2015-08-10 20:00:00,2917,20,8,2015,Monday
True,252.15,0.0,0.0,1,Haze,haze,2017-01-04 10:00:00,4275,10,1,2017,Wednesday
True,275.9,0.0,0.0,1,Clear,sky is clear,2017-03-05 05:00:00,591,5,3,2017,Sunday
True,287.27,0.0,0.0,1,Clear,sky is clear,2016-06-29 01:00:00,428,1,6,2016,Wednesday
True,287.14,0.0,0.0,75,Clouds,broken clouds,2014-07-14 22:00:00,1816,22,7,2014,Monday
True,283.41,0.0,0.0,90,Haze,haze,2017-04-13 14:00:00,5400,14,4,2017,Thursday
True,277.58,0.0,0.0,1,Clear,sky is clear,2017-11-29 19:00:00,3716,19,11,2017,Wednesday
True,290.44,0.0,0.0,1,Clear,sky is clear,2013-05-06 17:00:00,6027,17,5,2013,Monday
True,286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,5256,9,10,2012,Thursday
True,289.34,0.0,0.0,90,Mist,mist,2015-08-19 14:00:00,5496,14,8,2015,Wednesday
True,281.93,0.0,0.0,90,Mist,mist,2016-03-14 08:00:00,5969,8,3,2016,Monday
True,282.59,0.0,0.0,90,Clouds,overcast clouds,2014-04-20 05:00:00,377,5,4,2014,Sunday
True,280.02,0.0,0.0,75,Clouds,broken clouds,2018-01-26 15:00:00,5810,15,1,2018,Friday
True,271.16,0.0,0.0,90,Clouds,overcast clouds,2013-03-12 02:00:00,258,2,3,2013,Tuesday
True,289.61,0.0,0.0,90,Haze,haze,2012-10-24 18:00:00,4416,18,10,2012,Wednesday
True,279.28700000000003,0.0,0.0,56,Clouds,broken clouds,2016-10-07 18:00:00,4642,18,10,2016,Friday
True,287.35,0.0,0.0,90,Clouds,overcast clouds,2014-05-19 06:00:00,5814,6,5,2014,Monday
True,291.22,0.0,0.0,0,Clear,Sky is Clear,2016-08-18 06:00:00,5171,6,8,2016,Thursday
True,299.38,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 18:00:00,4007,18,8,2013,Sunday
True,289.5,0.0,0.0,75,Clouds,broken clouds,2017-09-10 06:00:00,1036,6,9,2017,Sunday
True,281.93,0.0,0.0,90,Clouds,overcast clouds,2016-04-25 20:00:00,2820,20,4,2016,Monday
True,281.15,0.0,0.0,90,Clouds,overcast clouds,2017-10-15 21:00:00,2211,21,10,2017,Sunday
True,290.33,0.0,0.0,92,Rain,moderate rain,2016-06-14 23:00:00,1865,23,6,2016,Tuesday
True,256.01,0.0,0.0,1,Clear,sky is clear,2018-02-04 04:00:00,524,4,2,2018,Sunday
True,277.88,0.0,0.0,90,Rain,light rain,2017-11-04 18:00:00,4411,18,11,2017,Saturday
True,279.82,0.0,0.0,100,Mist,mist,2012-10-15 08:00:00,6114,8,10,2012,Monday
True,274.3,0.0,0.0,75,Clouds,broken clouds,2015-12-08 10:00:00,4566,10,12,2015,Tuesday
True,284.75,0.0,0.0,1,Haze,haze,2016-05-22 03:00:00,387,3,5,2016,Sunday
True,276.01,0.0,0.0,90,Mist,mist,2017-11-17 19:00:00,3774,19,11,2017,Friday
True,277.28,0.0,0.0,90,Mist,mist,2017-03-25 23:00:00,1896,23,3,2017,Saturday
True,287.6,0.81,0.0,90,Mist,mist,2018-09-20 05:00:00,2924,5,9,2018,Thursday
True,294.11,0.0,0.0,40,Rain,light rain,2015-09-28 12:00:00,4660,12,9,2015,Monday
True,275.95,0.0,0.0,90,Mist,mist,2013-04-23 03:00:00,329,3,4,2013,Tuesday
True,277.46,0.0,0.0,90,Mist,mist,2017-04-10 17:00:00,6029,17,4,2017,Monday
True,248.83,0.0,0.0,1,Clear,sky is clear,2014-01-21 10:00:00,4167,10,1,2014,Tuesday
True,272.28,0.0,0.0,90,Clouds,overcast clouds,2012-11-28 12:00:00,4839,12,11,2012,Wednesday
True,296.98,0.0,0.0,40,Clouds,scattered clouds,2015-08-31 11:00:00,5030,11,8,2015,Monday
True,282.15,0.0,0.0,1,Clear,sky is clear,2016-03-12 05:00:00,789,5,3,2016,Saturday
True,286.17,0.0,0.0,1,Clear,sky is clear,2016-09-02 04:00:00,769,4,9,2016,Friday
True,275.25,0.0,0.0,20,Clouds,few clouds,2014-05-04 06:00:00,1071,6,5,2014,Sunday
True,262.36,0.0,0.0,1,Clear,sky is clear,2013-01-06 00:00:00,951,0,1,2013,Sunday
True,297.03,0.0,0.0,90,Clouds,overcast clouds,2014-05-25 20:00:00,2611,20,5,2014,Sunday
True,294.55,0.0,0.0,40,Drizzle,light intensity drizzle,2017-07-22 01:00:00,873,1,7,2017,Saturday
True,268.14,0.32,0.0,90,Rain,light rain,2014-02-12 12:00:00,4684,12,2,2014,Wednesday
True,260.66,0.0,0.0,20,Clouds,few clouds,2013-01-15 22:00:00,1433,22,1,2013,Tuesday
True,275.28,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 19:00:00,3493,19,3,2018,Wednesday
True,292.94,0.0,0.0,1,Clear,sky is clear,2018-05-27 01:00:00,829,1,5,2018,Sunday
True,287.19,0.0,0.0,1,Mist,mist,2015-09-26 01:00:00,782,1,9,2015,Saturday
True,295.66,0.0,0.0,40,Clouds,scattered clouds,2018-09-14 00:00:00,603,0,9,2018,Friday
True,273.45,0.0,0.0,90,Snow,heavy snow,2013-02-14 22:00:00,3814,22,2,2013,Thursday
True,281.02,0.0,0.0,1,Drizzle,light intensity drizzle,2018-05-11 08:00:00,5594,8,5,2018,Friday
True,294.37,0.0,0.0,0,Clear,Sky is Clear,2013-08-08 13:00:00,5296,13,8,2013,Thursday
True,268.48,0.0,0.0,1,Clear,sky is clear,2017-12-19 23:00:00,1146,23,12,2017,Tuesday
True,275.85,0.0,0.0,20,Clouds,few clouds,2012-11-17 11:00:00,4416,11,11,2012,Saturday
True,292.09,0.0,0.0,90,Mist,mist,2017-06-22 12:00:00,4880,12,6,2017,Thursday
True,280.57,0.0,0.0,1,Clear,sky is clear,2015-11-09 01:00:00,299,1,11,2015,Monday
True,265.74,0.0,0.0,90,Clouds,overcast clouds,2014-02-12 21:00:00,2286,21,2,2014,Wednesday
True,269.74,0.0,0.0,40,Clouds,scattered clouds,2018-01-23 15:00:00,4287,15,1,2018,Tuesday
True,281.738,0.0,0.0,56,Clouds,broken clouds,2016-10-21 19:00:00,3892,19,10,2016,Friday
True,286.58,0.6,0.0,80,Rain,light rain,2016-06-23 03:00:00,425,3,6,2016,Thursday
True,260.79,0.0,0.0,64,Clouds,broken clouds,2013-12-10 21:00:00,2131,21,12,2013,Tuesday
True,295.81,0.0,0.0,75,Clouds,broken clouds,2018-08-17 10:00:00,4510,10,8,2018,Friday
True,260.08,0.0,0.0,90,Mist,mist,2013-01-24 08:00:00,6256,8,1,2013,Thursday
True,277.28,0.0,0.0,90,Drizzle,light intensity drizzle,2017-03-25 23:00:00,1896,23,3,2017,Saturday
True,261.75,0.0,0.0,1,Clear,sky is clear,2014-02-23 19:00:00,2596,19,2,2014,Sunday
True,301.01,0.0,0.0,1,Clear,sky is clear,2017-07-29 16:00:00,4850,16,7,2017,Saturday
True,290.28,0.0,0.0,1,Clear,sky is clear,2018-05-01 06:00:00,5653,6,5,2018,Tuesday
True,288.46,2.54,0.0,90,Mist,mist,2018-09-18 09:00:00,5123,9,9,2018,Tuesday
True,298.83,1.78,0.0,75,Rain,moderate rain,2018-08-26 14:00:00,4565,14,8,2018,Sunday
True,276.89,0.0,0.0,1,Mist,mist,2017-01-19 14:00:00,5156,14,1,2017,Thursday
True,279.68,0.0,0.0,90,Mist,mist,2015-10-29 10:00:00,4518,10,10,2015,Thursday
True,295.22,0.0,0.0,1,Clear,sky is clear,2018-06-20 23:00:00,1209,23,6,2018,Wednesday
True,275.87,0.0,0.0,90,Mist,mist,2017-01-21 13:00:00,6249,13,1,2017,Saturday
True,279.22,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-14 20:00:00,2778,20,11,2017,Tuesday
True,299.73,0.0,0.0,1,Clear,sky is clear,2015-07-31 18:00:00,4730,18,7,2015,Friday
True,270.08,0.0,0.0,1,Clear,sky is clear,2015-11-20 23:00:00,1668,23,11,2015,Friday
True,287.83,0.0,0.0,1,Clear,sky is clear,2014-04-11 13:00:00,5699,13,4,2014,Friday
True,256.58,0.0,0.0,1,Clear,sky is clear,2018-01-17 07:00:00,5684,7,1,2018,Wednesday
True,267.37,0.0,0.0,5,Clear,sky is clear,2017-03-02 21:00:00,3225,21,3,2017,Thursday
True,300.39,0.0,0.0,1,Clear,sky is clear,2016-09-18 16:00:00,5053,16,9,2016,Sunday
True,270.95,0.0,0.0,90,Snow,snow,2015-12-26 01:00:00,420,1,12,2015,Saturday
True,276.83,0.0,0.0,20,Clouds,few clouds,2017-02-16 17:00:00,6273,17,2,2017,Thursday
True,276.8,0.0,0.0,1,Clear,sky is clear,2018-04-29 05:00:00,427,5,4,2018,Sunday
True,285.45,0.0,0.0,90,Mist,mist,2013-10-05 10:00:00,4778,10,10,2013,Saturday
True,281.22,0.0,0.0,90,Drizzle,heavy intensity drizzle,2013-05-23 03:00:00,334,3,5,2013,Thursday
True,280.94,0.0,0.0,1,Clear,sky is clear,2015-11-11 01:00:00,355,1,11,2015,Wednesday
True,284.44,0.0,0.0,90,Fog,fog,2016-05-12 01:00:00,356,1,5,2016,Thursday
True,272.49,0.0,0.0,64,Clouds,broken clouds,2013-12-17 04:00:00,842,4,12,2013,Tuesday
True,296.28,0.0,0.0,75,Clouds,broken clouds,2017-06-29 19:00:00,3625,19,6,2017,Thursday
True,273.97,0.0,0.0,1,Clear,sky is clear,2017-03-31 05:00:00,2551,5,3,2017,Friday
True,295.89,0.0,0.0,75,Drizzle,light intensity drizzle,2018-05-30 17:00:00,6429,17,5,2018,Wednesday
True,277.81,0.0,0.0,90,Drizzle,drizzle,2017-11-04 19:00:00,3421,19,11,2017,Saturday
True,282.38,0.0,0.0,40,Clouds,scattered clouds,2012-11-19 23:00:00,970,23,11,2012,Monday
True,292.02,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 14:00:00,5293,14,7,2017,Thursday
True,274.56,0.0,0.0,90,Haze,haze,2012-12-01 16:00:00,5085,16,12,2012,Saturday
True,285.79,0.0,0.0,1,Clear,sky is clear,2016-04-15 02:00:00,323,2,4,2016,Friday
True,277.58,0.0,0.0,90,Clouds,overcast clouds,2014-04-13 15:00:00,4211,15,4,2014,Sunday
True,295.45,0.0,0.0,1,Clear,sky is clear,2018-09-11 23:00:00,2682,23,9,2018,Tuesday
True,282.02,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,3815,10,10,2012,Saturday
True,292.29,0.0,0.0,1,Mist,mist,2017-06-08 04:00:00,1227,4,6,2017,Thursday
True,272.96,0.0,0.0,90,Snow,heavy snow,2013-04-19 21:00:00,3164,21,4,2013,Friday
True,272.47,0.0,0.25,90,Snow,light snow,2016-01-06 21:00:00,2077,21,1,2016,Wednesday
True,292.0,0.0,0.0,90,Clouds,overcast clouds,2018-06-10 03:00:00,350,3,6,2018,Sunday
True,294.16,5.59,0.0,1,Haze,haze,2015-07-06 16:00:00,6006,16,7,2015,Monday
True,273.84,0.0,0.0,90,Clouds,overcast clouds,2018-03-10 21:00:00,3602,21,3,2018,Saturday
True,268.08,0.0,0.0,90,Mist,mist,2016-01-14 12:00:00,4754,12,1,2016,Thursday
True,270.47,0.0,0.0,75,Haze,haze,2013-02-15 10:00:00,4742,10,2,2013,Friday
True,297.7,0.0,0.0,48,Clouds,scattered clouds,2016-08-16 10:00:00,4454,10,8,2016,Tuesday
True,278.09,0.0,0.0,40,Clouds,scattered clouds,2017-03-07 20:00:00,2815,20,3,2017,Tuesday
True,291.75,0.0,0.0,1,Clear,sky is clear,2017-08-04 11:00:00,4954,11,8,2017,Friday
True,283.15,0.0,0.0,1,Mist,mist,2014-05-11 07:00:00,1206,7,5,2014,Sunday
True,299.72,0.0,0.0,1,Clear,sky is clear,2015-07-19 13:00:00,4929,13,7,2015,Sunday
True,294.86,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-21 17:00:00,5995,17,8,2017,Monday
True,298.43,0.0,0.0,40,Rain,light rain,2018-07-02 22:00:00,2118,22,7,2018,Monday
True,300.15,0.0,0.0,75,Clouds,broken clouds,2018-06-23 18:00:00,3945,18,6,2018,Saturday
True,275.34,0.0,0.0,90,Drizzle,light intensity drizzle,2012-12-16 13:00:00,3657,13,12,2012,Sunday
True,288.81,0.0,0.0,40,Clouds,scattered clouds,2013-07-02 05:00:00,2952,5,7,2013,Tuesday
True,267.08,0.0,0.0,75,Haze,haze,2016-01-20 23:00:00,1017,23,1,2016,Wednesday
True,279.46,0.0,0.0,1,Clear,sky is clear,2012-11-22 05:00:00,380,5,11,2012,Thursday
True,289.91,0.0,0.0,56,Clouds,broken clouds,2013-06-08 20:00:00,3062,20,6,2013,Saturday
True,292.58,0.0,0.0,75,Clouds,broken clouds,2014-07-19 07:00:00,2163,7,7,2014,Saturday
True,272.21,0.0,0.0,90,Drizzle,light intensity drizzle,2018-03-20 14:00:00,4958,14,3,2018,Tuesday
True,295.12,0.0,0.0,75,Clouds,broken clouds,2016-06-27 15:00:00,4825,15,6,2016,Monday
True,276.66,0.0,0.0,1,Clear,sky is clear,2014-05-14 05:00:00,2846,5,5,2014,Wednesday
True,275.88,0.0,0.0,40,Drizzle,light intensity drizzle,2017-02-12 00:00:00,1196,0,2,2017,Sunday
True,294.51,0.0,0.0,75,Clouds,broken clouds,2015-07-08 13:00:00,4887,13,7,2015,Wednesday
True,284.38,0.0,0.0,90,Drizzle,drizzle,2015-11-17 16:00:00,6368,16,11,2015,Tuesday
True,290.64,0.0,0.0,0,Clear,Sky is Clear,2016-06-16 06:00:00,5764,6,6,2016,Thursday
True,265.69,0.0,0.0,75,Clouds,broken clouds,2017-02-05 07:00:00,1130,7,2,2017,Sunday
True,272.7,0.0,0.0,90,Mist,mist,2013-02-11 21:00:00,2060,21,2,2013,Monday
True,290.57,0.25,0.0,1,Rain,light rain,2015-06-29 23:00:00,1105,23,6,2015,Monday
True,288.78,0.0,0.0,1,Fog,fog,2016-07-09 03:00:00,508,3,7,2016,Saturday
True,298.01,0.0,0.0,1,Clear,sky is clear,2015-09-02 18:00:00,4878,18,9,2015,Wednesday
True,255.44,0.0,0.0,64,Clouds,broken clouds,2013-12-09 14:00:00,4849,14,12,2013,Monday
True,270.58,0.0,0.0,90,Haze,haze,2017-12-16 12:00:00,4806,12,12,2017,Saturday
True,257.08,0.0,0.0,1,Clear,sky is clear,2017-01-08 11:00:00,3317,11,1,2017,Sunday
True,273.807,0.0,0.0,0,Clear,Sky is Clear,2013-10-19 05:00:00,854,5,10,2013,Saturday
True,291.68,0.0,0.0,40,Clouds,scattered clouds,2016-04-18 00:00:00,588,0,4,2016,Monday
True,274.46,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 22:00:00,1664,22,3,2018,Wednesday
True,300.94,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-25 18:00:00,4095,18,7,2017,Tuesday
True,287.08,0.0,0.0,1,Clear,sky is clear,2015-10-04 15:00:00,4452,15,10,2015,Sunday
True,290.14,0.0,0.0,1,Clear,sky is clear,2017-06-16 05:00:00,2746,5,6,2017,Friday
True,297.14,0.0,0.0,44,Clouds,scattered clouds,2013-06-30 17:00:00,4162,17,6,2013,Sunday
True,305.87,0.0,0.0,0,Clear,Sky is Clear,2013-07-19 18:00:00,4937,18,7,2013,Friday
True,295.09,0.0,0.0,1,Clear,sky is clear,2017-06-03 06:00:00,1304,6,6,2017,Saturday
True,294.86,0.0,0.0,1,Clear,sky is clear,2015-08-26 13:00:00,5243,13,8,2015,Wednesday
True,286.36,0.0,0.0,75,Rain,light rain,2017-05-22 22:00:00,1772,22,5,2017,Monday
True,284.5,0.0,0.0,90,Mist,mist,2018-09-25 07:00:00,6568,7,9,2018,Tuesday
True,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 20:00:00,3013,20,10,2012,Wednesday
True,277.47,0.0,0.0,75,Clouds,broken clouds,2014-03-11 18:00:00,4565,18,3,2014,Tuesday
True,291.14,0.0,0.0,68,Clouds,broken clouds,2016-06-15 05:00:00,3481,5,6,2016,Wednesday
True,265.93,0.0,0.0,90,Snow,light snow,2016-02-14 13:00:00,4840,13,2,2016,Sunday
True,258.52,0.0,0.0,1,Clear,sky is clear,2014-02-22 05:00:00,647,5,2,2014,Saturday
True,247.08,0.0,0.0,1,Clear,sky is clear,2018-01-06 06:00:00,1129,6,1,2018,Saturday
True,287.96,0.0,0.0,90,Clouds,overcast clouds,2016-11-02 17:00:00,5972,17,11,2016,Wednesday
True,262.07,0.0,0.0,90,Clouds,overcast clouds,2014-02-11 23:00:00,923,23,2,2014,Tuesday
True,295.29,0.0,0.0,90,Drizzle,light intensity drizzle,2018-08-04 13:00:00,4552,13,8,2018,Saturday
True,292.82,0.0,0.0,1,Rain,light rain,2017-07-25 00:00:00,701,0,7,2017,Tuesday
True,264.95,0.0,0.0,90,Haze,haze,2017-12-05 11:00:00,3683,11,12,2017,Tuesday
True,274.58,0.0,0.0,1,Clear,sky is clear,2018-01-08 14:00:00,4880,14,1,2018,Monday
True,275.28,0.0,0.0,90,Clouds,overcast clouds,2017-03-22 14:00:00,5360,14,3,2017,Wednesday
True,279.5,0.0,0.0,40,Clouds,scattered clouds,2015-11-01 09:00:00,2890,9,11,2015,Sunday
True,272.5,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 03:00:00,349,3,10,2017,Tuesday
True,290.79,0.0,0.0,90,Mist,mist,2018-06-26 07:00:00,6350,7,6,2018,Tuesday
True,280.42,0.0,0.0,90,Drizzle,heavy intensity drizzle,2015-10-31 00:00:00,1314,0,10,2015,Saturday
True,268.91,0.0,0.05,90,Snow,light snow,2015-12-29 06:00:00,3568,6,12,2015,Tuesday
True,259.75,0.0,0.0,90,Snow,light snow,2016-12-17 05:00:00,610,5,12,2016,Saturday
True,286.95,0.0,0.0,90,Rain,moderate rain,2017-04-15 06:00:00,1167,6,4,2017,Saturday
True,302.46,0.0,0.0,40,Clouds,scattered clouds,2014-07-26 16:00:00,4547,16,7,2014,Saturday
True,269.21,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 08:00:00,2089,8,11,2016,Sunday
True,288.37,0.25,0.0,90,Mist,mist,2018-09-19 07:00:00,6510,7,9,2018,Wednesday
True,280.75,0.0,0.0,40,Clouds,scattered clouds,2017-04-28 14:00:00,5727,14,4,2017,Friday
True,285.15,0.0,0.0,90,Mist,mist,2017-10-12 02:00:00,276,2,10,2017,Thursday
True,288.66,0.0,0.0,1,Clear,sky is clear,2018-08-23 01:00:00,402,1,8,2018,Thursday
True,263.08,0.0,0.0,90,Clouds,overcast clouds,2018-01-24 07:00:00,5866,7,1,2018,Wednesday
True,290.88,0.0,0.0,20,Clouds,few clouds,2015-08-03 23:00:00,1092,23,8,2015,Monday
True,295.72,0.0,0.0,1,Clear,sky is clear,2017-07-16 22:00:00,2334,22,7,2017,Sunday
True,277.22,0.0,0.0,90,Drizzle,drizzle,2013-04-09 08:00:00,5954,8,4,2013,Tuesday
True,291.22,0.0,0.0,75,Rain,light rain,2017-08-03 02:00:00,322,2,8,2017,Thursday
True,296.92,0.0,0.0,20,Clouds,few clouds,2017-08-08 11:00:00,4730,11,8,2017,Tuesday
True,296.04,0.0,0.0,75,Clouds,broken clouds,2014-07-26 01:00:00,873,1,7,2014,Saturday
True,256.03,0.0,0.0,20,Clouds,few clouds,2014-02-24 09:00:00,5154,9,2,2014,Monday
True,284.62,0.0,0.0,90,Clouds,overcast clouds,2017-05-18 15:00:00,5700,15,5,2017,Thursday
True,268.31,0.0,0.0,90,Haze,haze,2013-02-26 02:00:00,229,2,2,2013,Tuesday
True,285.95,0.0,0.0,90,Drizzle,light intensity drizzle,2017-12-04 14:00:00,5165,14,12,2017,Monday
True,268.54,0.0,0.0,90,Clouds,overcast clouds,2013-02-12 18:00:00,4623,18,2,2013,Tuesday
True,283.48,0.76,0.0,90,Thunderstorm,proximity thunderstorm with drizzle,2016-04-25 10:00:00,4226,10,4,2016,Monday
True,299.29,0.0,0.0,20,Clouds,few clouds,2014-07-22 19:00:00,3510,19,7,2014,Tuesday
True,265.73,0.0,0.0,40,Clouds,scattered clouds,2014-01-09 16:00:00,6421,16,1,2014,Thursday
True,279.82,0.0,0.0,90,Rain,moderate rain,2017-02-22 11:00:00,4584,11,2,2017,Wednesday
True,282.15,0.0,0.0,1,Clear,sky is clear,2018-05-12 02:00:00,427,2,5,2018,Saturday
True,298.76,0.0,0.0,1,Clear,sky is clear,2018-06-16 01:00:00,825,1,6,2018,Saturday
True,275.94,0.0,0.0,90,Haze,haze,2018-01-10 17:00:00,6128,17,1,2018,Wednesday
True,288.34,0.0,0.0,1,Clear,sky is clear,2015-09-08 22:00:00,1578,22,9,2015,Tuesday
True,270.4,0.0,0.0,90,Snow,snow,2013-03-19 06:00:00,5496,6,3,2013,Tuesday
True,289.79,0.0,0.0,0,Clear,Sky is Clear,2016-06-20 07:00:00,6456,7,6,2016,Monday
True,294.08,0.0,0.0,90,Thunderstorm,thunderstorm,2018-08-20 10:00:00,4375,10,8,2018,Monday
True,267.9,0.0,0.0,1,Clear,sky is clear,2017-01-01 08:00:00,1284,8,1,2017,Sunday
True,274.08,0.0,0.0,90,Snow,snow,2016-11-23 02:00:00,257,2,11,2016,Wednesday
